,count,projectID,projectAcronym
854,68,642742.0,Enabling Excellence
855,12,642743.0,WiVi-2020
856,42,642760.0,EDEN
857,12,642768.0,ModCompShock
858,6,642771.0,SPARCARB
859,42,642773.0,EUROPOL
860,58,642774.0,COLLDENSE
861,14,642793.0,MULTI-APP
862,148,642795.0,WDAqua
863,4,642820.0,PUFF
864,10,642836.0,ProteinFactory
865,64,642841.0,DISTRO
866,28,642861.0,BioSmartTrainee
867,78,642866.0,InCeM
868,42,642870.0,IMMUNOSHAPE
869,106,642877.0,InnoChain
870,16,642881.0,ECMED
871,70,642889.0,MEDICIS-PROMED
872,28,642890.0,TheLink
873,24,642892.0,NACCA
874,66,642893.0,IMPRESS
875,2,642901.0,CropStrengthen
876,16,642904.0,TreatRec
877,96,642928.0,SAFARI
878,4,642929.0,SUPRABARRIER
879,38,642934.0,Chromatin3D
880,34,642935.0,ENHANCE
881,34,642937.0,RENALTRACT
882,64,642954.0,SENECA
883,46,642959.0,IODA
884,82,642961.0,PACE
885,52,642963.0,BigStorage
886,26,642973.0,PRIDE
887,82,642976.0,NanoHeal
888,66,642996.0,BRAINVIEW
889,56,643002.0,ACT5G
890,32,643045.0,WAKEUPCALL
891,18,643050.0,HyMedPoly
892,32,643051.0,MiND
893,52,643052.0,C-CASCADES
894,84,643056.0,Biorapid
895,8,643062.0,ZENCODE-ITN
896,68,643063.0,MICROWINE
897,78,643071.0,ABWET
898,154,643072.0,QoE-Net
899,32,643073.0,CRITICS
900,34,643084.0,BASE-LiNE Earth
901,98,643087.0,Remediate
902,226,643095.0,MIGRATE
903,14,643130.0,VIRION
904,112,643134.0,CLEAN-Gas
905,10,643159.0,APESA
906,100,643161.0,ECRYPT-NET
907,82,643167.0,AEOLUS4FUTURE
908,148,643238.0,SYNCHRONICS
909,116,643262.0,iKaaS
910,22,643271.0,ERACoSysMed
911,24,643275.0,FESTIVAL
912,60,643297.0,RAPID
913,22,643309.0,NoHoW
914,44,643322.0,FLEXI-PYROCAT
915,248,643381.0,TBVAC2020
916,18,643398.0,EURO-HEALTHY
917,2,643399.0,SMART4MD
918,22,643410.0,OpenAIRE2020
919,86,643433.0,RAMCIP
920,70,643442.0,IN LIFE
921,486,643476.0,COMPARE
922,24,643478.0,SCIENCE
923,72,643491.0,PATHway
924,76,643529.0,iManageCancer
925,16,643535.0,WOMEN-UP
926,36,643552.0,m-RESIST
927,34,643555.0,UNCAP
928,42,643558.0,EMI-TB
929,18,643566.0,ehcoBUTLER
930,10,643576.0,FRESHER
931,4,643580.0,RETHRIM
932,4,643588.0,DECI
933,12,643597.0,ARISE
934,56,643607.0,myAirCoach
935,156,643636.0,Sound of Vision
936,140,643644.0,ACANTO
937,62,643647.0,GrowMeUp
938,52,643666.0,I-SUPPORT
939,64,643691.0,ENRICHME
940,60,643692.0,SMART2D
941,114,643694.0,HEARTEN
942,60,643706.0,PD_manager
943,10,643708.0,Feel4Diabetes
944,48,643712.0,GreenBubbles
945,4,643735.0,Do CHANGE
946,10,643736.0,EmERGE
947,10,643739.0,HEIM
948,2,643774.0,iHealth-T2D
949,48,643783.0,PAL
950,2,643791.0,SOLEDLIGHT
951,38,643806.0,MyCyFAPP
952,56,643808.0,MARIO
953,28,643809.0,ADIPOA2
954,16,643818.0,ASSESS CT
955,2,643889.0,eStandards
956,44,643892.0,RADIO
957,2,643920.0,DiCoMo
958,176,643921.0,UnCoVerCPS
959,34,643924.0,EoT
960,18,643937.0,EDSA
961,10,643943.0,FIESTA
962,88,643946.0,CloudLightning
963,160,643950.0,SecondHands
964,38,643955.0,MoreGrasp
965,148,643963.0,SWITCH
966,84,643964.0,SUPERCLOUD
967,52,643990.0,POINT
968,28,643998.0,ENACT
969,6,643999.0,FoodSMART
970,40,644000.0,eNHANCE
971,74,644013.0,CREATe-Network
972,18,644014.0,PICSE
973,52,644015.0,Geopark
974,32,644018.0,SUPERSEDE
975,86,644024.0,CLARUS
976,84,644026.0,ALABO
977,18,644031.0,SNIFFPHONE
978,8,644035.0,REDOXIT
979,28,644039.0,M3TERA
980,4,644042.0,COSSIM
981,92,644047.0,INTO-CPS
982,20,644048.0,BEACON
983,14,644051.0,3D Tune-In
984,144,644052.0,HECTOR
985,42,644055.0,ALIGNED
986,12,644056.0,CRYDIS
987,232,644076.0,CoExAN
988,32,644080.0,SAFURE
989,44,644090.0,EuroCPS
990,36,644096.0,ECOMODE
991,6,644101.0,LOMID
992,4,644103.0,LORIX
993,30,644114.0,fromROLLtoBAG
994,24,644121.0,MIXMAX
995,44,644122.0,BEBA
996,178,644128.0,AEROWORKS
997,12,644164.0,Road2CPS
998,40,644167.0,INPACT
999,78,644175.0,MATRIXASSAY
1000,4,644178.0,CHOReVOLUTION
1001,40,644179.0,ENTICE
1002,44,644182.0,IOSTACK
1003,30,644186.0,SAGE-CARE
1004,56,644187.0,RAGE
1005,66,644192.0,MIREGAS
1006,216,644202.0,GEAGAM
1007,34,644204.0,ProsocialLearn
1008,66,644209.0,HEAT
1009,104,644227.0,Flourish
1010,64,644235.0,RePhrase
1011,10,644242.0,SAPHELY
1012,224,644260.0,INTELUM
1013,50,644262.0,Wi-5
1014,22,644267.0,MEDILIGHT
1015,90,644268.0,ETexWeld
1016,312,644271.0,AEROARMS
1017,8,644272.0,FLEXOLIGHTING
1018,60,644283.0,LISTEN
1019,46,644294.0,JENNIFER
1020,60,644298.0,HyVar
1021,60,644312.0,RAPID
1022,136,644313.0,SWEEPER
1023,2,644320.0,IMIXSED
1024,46,644331.0,PING
1025,24,644332.0,OpenAIS
1026,48,644333.0,TraMOOC
1027,48,644334.0,NEAT
1028,60,644344.0,DiDIY
1029,234,644348.0,MagIC
1030,50,644371.0,WITDOM
1031,40,644373.0,PRISAR
1032,86,644378.0,smart-MEMPHIS
1033,2,644385.0,PERGAMON
1034,26,644399.0,MONROE
1035,62,644400.0,CPSELabs
1036,110,644402.0,HimL
1037,68,644412.0,TREDISEC
1038,42,644425.0,SCISSOR
1039,56,644429.0,MUSA
1040,10,644435.0,SIGNAT
1041,60,644453.0,TIPS
1042,10,644461.0,EPP - eHealth
1043,12,644483.0,InSPECT
1044,40,644497.0,proDataMarket
1045,94,644526.0,iCIRRUS
1046,18,644564.0,BigDataEurope
1047,100,644571.0,SHARCS
1048,138,644579.0,ESCUDO-CLOUD
1049,2,644583.0,LT_Observatory
1050,14,644606.0,Photonics4All
1051,10,644617.0,CloudTeams
1052,4,644625.0,iART
1053,42,644631.0,ROLL-OUT
1054,66,644632.0,MixedEmotions
1055,6,644655.0,POPULATE
1056,24,644657.0,AutoMat
1057,58,644663.0,RIFE
1058,70,644666.0,SUNFISH
1059,6,644669.0,POSEIDON
1060,132,644672.0,INPUT
1061,40,644678.0,TWEETHER
1062,4,644683.0,ODINE
1063,38,644690.0,CloudSocket
1064,6,644704.0,SMARTSET
1065,14,644715.0,AquaSmart
1066,42,644721.0,RETRAINER
1067,248,644727.0,CogIMon
1068,74,644729.0,SAFEcrypto
1069,40,644732.0,COCOHA
1070,14,644742.0,LEO
1071,62,644753.0,KConnect
1072,56,644771.0,FREME
1073,80,644780.0,MAMEM
1074,8,644798.0,CARDIS
1075,10,644801.0,EU-XCEL
1076,62,644814.0,PaaSword
1077,4,644821.0,TAMS4CPS
1078,174,644839.0,CENTAURO
1079,40,644843.0,VITAL
1080,14,644852.0,PROTEUS
1081,2,644856.0,GateOne
1082,34,644862.0,RAPID-MIX
1083,140,644866.0,SSICLOPS
1084,190,644869.0,DICE
1085,12,644871.0,MusicBricks
1086,4,644874.0,POPART
1087,18,644902.0,LUMENTILE
1088,158,644905.0,IMMORTAL
1089,64,644906.0,AEGLE
1090,48,644925.0,CYCLONE
1091,88,644938.0,SARAFun
1092,6,644956.0,RAIS
1093,142,644960.0,ENDEAVOUR
1094,170,644962.0,PRISMACLOUD
1095,224,644971.0,FabSurfWAR
1096,2,644988.0,CREA
1097,22,645011.0,SERECA
1098,230,645012.0,KRISTINA
1099,12,645024.0,NANOREMOVAS
1100,20,645043.0,HUMANE
1101,154,645047.0,SANSA
1102,196,645094.0,SEWA
1103,24,645097.0,COMANOID
1104,58,645101.0,SmokeBot
1105,22,645114.0,SEERS
1106,28,645119.0,TAPPS
1107,54,645124.0,UMOBILE
1108,86,645127.0,ACINO
1109,118,645141.0,WiMUST
1110,12,645145.0,HAPPINESS
1111,2,645149.0,CP-SETIS
1112,4,645197.0,HOLA CLOUD
1113,22,645198.0,OrganiCity
1114,6,645206.0,MECANEX
1115,58,645212.0,NEPHELE
1116,18,645215.0,No One Left Behind
1117,50,645220.0,RAWFIE
1118,42,645238.0,TRANSLITERACY
1119,22,645239.0,SocketMaster
1120,32,645241.0,TransFlexTeg
1121,22,645244.0,EuDEco
1122,4,645267.0,FANCI
1123,114,645274.0,WiSHFUL
1124,36,645314.0,TOP HIT
1125,112,645322.0,AIDE
1126,56,645323.0,BISON
1127,24,645331.0,EurEyeCase
1128,100,645342.0,reTHINK
1129,106,645357.0,CRACKER
1130,100,645360.0,ORCHESTRA
1131,134,645361.0,ROAM
1132,54,645369.0,iBROW
1133,64,645372.0,ARCADIA
1134,20,645376.0,FLOBOT
1135,106,645378.0,ARIA-VALUSPA
1136,26,645393.0,CASPER
1137,14,645402.0,MIKELANGELO
1138,62,645403.0,RobDREAM
1139,46,645421.0,ECRYPT-CSA
1140,22,645425.0,SSIX
1141,10,645441.0,women entrepreneurs
1142,236,645452.0,QT21
1143,36,645463.0,U-Test
1144,20,645471.0,DiasporaLink
1145,24,645479.0,E-JADE
1146,60,645487.0,MMT
1147,24,645496.0,AXIOM
1148,4,645500.0,Film265
1149,6,645535.0,CHEQUERS
1150,108,645551.0,MAT4TREAT
1151,26,645553.0,DANCE
1152,2,645560.0,AXIOM
1153,2,645568.0,COMPLETE
1154,132,645582.0,RoMaNS
1155,6,645588.0,Q-Tales
1156,44,645595.0,BeFOre
1157,190,645599.0,SoMa
1158,280,645622.0,PQCRYPTO
1159,50,645628.0,METCOPH
1160,20,645636.0,FlyHigh
1161,6,645640.0,SCAFFY
1162,40,645642.0,REC
1163,48,645648.0,Muscle stress relief
1164,118,645651.0,MAPS-LED
1165,18,645654.0,TOPWOOD
1166,42,645658.0,DAFNEOX
1167,86,645660.0,TUMOCS
1168,40,645662.0,SMARCOAT
1169,38,645664.0,BESIIICGEM
1170,22,645665.0,GEO-RAMP
1171,138,645666.0,CRIC
1172,2,645668.0,SALEACOM
1173,74,645672.0,AMMODIT
1174,8,645674.0,PROCROP
1175,24,645676.0,MULTISURF
1176,32,645677.0,SMART GEMS
1177,6,645684.0,Immuno-NanoDecoder
1178,20,645686.0,HYMADE
1179,26,645691.0,ECOFISH
1180,20,645693.0,MeTABLE
1181,16,645694.0,STEER
1182,160,645696.0,REMINE
1183,20,645701.0,GoMyTri
1184,44,645704.0,SUPERCONCRETE
1185,76,645705.0,DECADE
1186,42,645706.0,GRAGE
1187,2,645710.0,ICI-THROUGH
1188,42,645717.0,PROTINUS
1189,198,645722.0,NonMinimalHiggs
1190,18,645725.0,FRIENDS2
1191,24,645730.0,CLUSDEV MED
1192,52,645733.0,Sustain-Owner
1193,50,645736.0,EVE
1194,66,645740.0,PRECeDI
1195,4,645741.0,PROPHETIC
1196,16,645743.0,PARTY
1197,28,645749.0,NEXT-3D
1198,56,645751.0,RISE_BPM
1199,50,645756.0,GLYCANC
1200,4,645757.0,VIVOIMAG
1201,78,645758.0,TROPSENSE
1202,18,645759.0,WASTCArD
1203,170,645760.0,DOMINO
1204,84,645763.0,INCAS
1205,6,645767.0,VirCoin2SME
1206,18,645769.0,C-FOOT-CTRL
1207,10,645770.0,SmartHELMET
1208,52,645771.0,EMERGENT
1209,16,645775.0,DRAGON-STAR Plus
1210,54,645776.0,ALMA
1211,6,645782.0,ERA-LEARN 2020
1212,24,645791.0,ENviSION
1213,10,645833.0,OpenBudgets.eu
1214,16,645845.0,WeLive
1215,6,645852.0,DIGIWHIST
1216,34,645860.0,ROUTE-TO-PA
1217,76,645865.0,SPOOC
1218,42,645884.0,I3U
1219,22,645886.0,YDS
1220,2,645909.0,I-LINC
1221,82,645963.0,SENSIBLE
1222,28,645984.0,ERN
1223,14,645987.0,Sport Infinity
1224,14,645991.0,DRIVE
1225,14,645993.0,CO-PILOT
1226,4,645994.0,BioRES
1227,92,646002.0,NanoFASE
1228,120,646063.0,NANORESTART
1229,82,646075.0,ELASTISLET
1230,6,646107.0,EU-GREAT
1231,46,646116.0,RealValue
1232,12,646121.0,NanoDome
1233,26,646125.0,ELSA
1234,22,646130.0,ATLASS
1235,2,646142.0,NanoPilot
1236,16,646155.0,INSPIRED
1237,4,646167.0,iBUS
1238,4,646172.0,AURES
1239,114,646176.0,EXTMOS
1240,20,646178.0,NANO-CATHEDRAL
1241,78,646184.0,NOBEL GRID
1242,22,646186.0,ZAS
1243,40,646221.0,NanoREG II
1244,40,646226.0,Trash-2-Cash
1245,124,646259.0,MOSTOPHOS
1246,2,646260.0,R2R Biofluidics
1247,2,646272.0,BIOCAPAN
1248,36,646286.0,ALION
1249,4,646296.0,Hi-Response
1250,2,646307.0,PLATFORM
1251,20,646364.0,NANOFACTURING
1252,18,646397.0,NANOLEAP
1253,30,646426.0,STORY
1254,20,646428.0,Flex4Grid
1255,24,646433.0,NAIADES
1256,2,646436.0,RiCORE
1257,24,646451.0,SMPFv2.0
1258,6,646453.0,ENSCC
1259,28,646456.0,GrowSmarter
1260,6,646457.0,SECURECHAIN
1261,42,646463.0,NETFFICIENT
1262,40,646469.0,P2P-SmarTest
1263,46,646470.0,SmarterEMC2
1264,124,646476.0,EMPOWER
1265,10,646482.0,FLEXICIENCY
1266,66,646489.0,LuxFaSS
1267,36,646511.0,REMOURBAN
1268,100,646529.0,TILOS
1269,54,646531.0,UPGRID
1270,18,646533.0,BIOSURF
1271,8,646560.0,Bin2Grid
1272,56,646568.0,FLEXMETER
1273,8,646573.0,progRESsHEAT
1274,32,646578.0,Triangulum
1275,28,646580.0,AnyPLACE
1276,152,646592.0,MAGnUM
1277,4,646594.0,socio-bio interplay
1278,148,646597.0,MaGRaTh
1279,28,646603.0,METALS
1280,38,646604.0,PeroxiSystem
1281,94,646612.0,Eurasia3angle
1282,96,646623.0,NEUCOS
1283,6,646625.0,P450RESIST
1284,8,646644.0,bi-BLOCK
1285,30,646649.0,SymplecticEinstein
1286,16,646650.0,SINGWAVES
1287,20,646653.0,AutoRecon
1288,26,646657.0,DynaSens
1289,56,646659.0,NANOREACTOR
1290,8,646662.0,Econ_Prejudice
1291,6,646663.0,DeFiNER
1292,26,646667.0,SETinSTONE
1293,42,646669.0,ENCOMOLE-2i
1294,64,646671.0,RobustSynapses
1295,22,646696.0,AUDADAPT
1296,36,646701.0,DevoTed_miR
1297,124,646702.0,CosTesGrav
1298,62,646714.0,RG
1299,60,646717.0,TUNNELCHEM
1300,30,646734.0,IXSI3D
1301,50,646737.0,DYNAMO
1302,30,646740.0,RadMag
1303,50,646742.0,INCANA
1304,48,646747.0,N2FEED
1305,84,646758.0,AEROSOL
1306,8,646769.0,TUNEMEM
1307,12,646788.0,VERTICAL CITY
1308,6,646794.0,ThDEFINE
1309,18,646802.0,WORKINMINING
1310,92,646804.0,BNYQ
1311,54,646807.0,EXMAG
1312,60,646809.0,DIMR
1313,14,646827.0,NOVCARBFIX
1314,78,646840.0,Inflammostrome
1315,20,646849.0,LYMPHORG
1316,40,646857.0,ECLAIR
1317,58,646858.0,VOLCAPSE
1318,60,646867.0,Learn
1319,2,646868.0,PhageDiff
1320,26,646869.0,ReguloBac-3UTR
1321,16,646876.0,ER_disease
1322,10,646880.0,SynChI
1323,58,646883.0,SHARECITY
1324,26,646891.0,ERVE
1325,14,646894.0,TRACES
1326,68,646903.0,INFANTLEUKEMIA
1327,110,646908.0,S4F
1328,56,646917.0,ROMIA
1329,50,646923.0,DBSModel
1330,10,646925.0,NeuroPioneers
1331,108,646927.0,WANDERINGMINDS
1332,114,646928.0,Multi-Pop
1333,102,646955.0,CRAGSMAN
1334,36,646990.0,NICHOID
1335,4,647000.0,MobiliSense
1336,2,647003.0,MeLiLoN
1337,12,647004.0,JointPrinting
1338,20,647008.0,VOCO
1339,12,647012.0,SENSORTHALAMUS
1340,34,647018.0,WATU
1341,82,647019.0,CHILE
1342,28,647020.0,BIOINOHYB
1343,6,647035.0,STEEPclim
1344,72,647038.0,BIODESERT
1345,14,647047.0,CRADLE
1346,14,647049.0,MACROUNCERTINEQ
1347,18,647051.0,SENSOCOM
1348,10,647055.0,CancerHetero
1349,28,647057.0,rEnDOx
1350,34,647067.0,BIOLOCHANICS
1351,28,647073.0,FORCASTER
1352,32,647077.0,NewSpindleForce
1353,16,647100.0,SUSPINTRONICS
1354,26,647106.0,TUSUPO
1355,40,647107.0,SEMICOMPLEX
1356,152,647112.0,GLOBE
1357,62,647121.0,PLASMA
1358,32,647125.0,DISLIFE
1359,52,647133.0,IChaos
1360,76,647134.0,GATIPOR
1361,48,647144.0,DesignerPores
1362,18,647148.0,PLANTSTEMS
1363,4,647152.0,Macro Identification
1364,160,647158.0,FlexNets
1365,10,647168.0,Myelination
1366,18,647186.0,MolCellTissMech
1367,8,647197.0,PV-COAT
1368,56,647204.0,QUINCY
1369,68,647208.0,imbh
1370,28,647209.0,Psychosystems
1371,76,647214.0,CORONALDOLLS
1372,28,647215.0,EXODUS
1373,34,647224.0,SIZE
1374,20,647234.0,SELECTION
1375,18,647257.0,STROMA
1376,44,647272.0,Perspectival Realism
1377,30,647274.0,GliaInnateSensing
1378,10,647275.0,ProFF
1379,8,647276.0,MARS
1380,34,647278.0,CilDyn
1381,26,647281.0,SOLACYLIN
1382,82,647289.0,CODA
1383,12,647292.0,MathModExp
1384,20,647295.0,SYMBIOSYS
1385,64,647301.0,DECRESIM
1386,26,647311.0,Sol-Pro
1387,82,647313.0,TFL
1388,146,647314.0,Becoming Men
1389,48,647315.0,GlassRoutes
1390,2,647316.0,EUROPINIONS
1391,10,647320.0,Enhancer ID
1392,6,647328.0,RNArepair
1393,128,647342.0,POPSTAR
1394,22,647344.0,DIvA
1395,68,647351.0,ChronHib
1396,48,647353.0,QAffine
1397,42,647355.0,M-Imm
1398,24,647356.0,CutLoops
1399,4,647359.0,TOPOmics
1400,218,647383.0,SPIRE
1401,24,647384.0,PLANTMOVE
1402,22,647390.0,EXPLORINGMATTER
1403,14,647403.0,D-FENS
1404,12,647410.0,LeukoTheranostics
1405,8,647413.0,See-1D-Qmatter
1406,224,647423.0,SEDAL
1407,132,647426.0,3D-JOINT
1408,48,647434.0,DOQS
1409,8,647455.0,RegulRNA
1410,64,647458.0,MANGO
1411,10,647466.0,EDeN
1412,56,647467.0,JEWSEAST
1413,54,647473.0,CWASI
1414,12,647474.0,NeuroInCellNMR
1415,20,647479.0,UPR NEURO
1416,12,647514.0,HISTROOTS
1417,50,647544.0,PAW
1418,6,647548.0,Protein Lego
1419,24,647550.0,UNBICAT
1420,44,647554.0,ENSURE
1421,70,647557.0,SSBD
1422,4,647570.0,ESTUARIES
1423,34,647573.0,MODEST
1424,8,647586.0,SESE
1425,64,647596.0,CapTherPV
1426,6,647618.0,NChIP
1427,38,647648.0,EdGe
1428,20,647678.0,CC
1429,32,647685.0,COMAL
1430,2,647687.0,ADIPOR
1431,34,647695.0,AEDMOS
1432,6,647696.0,PREG-LAB
1433,36,647704.0,DiODe
1434,34,647714.0,CARDYADS
1435,52,647719.0,Supramol
1436,16,647723.0,Earth core
1437,22,647725.0,NEURO-PATTERNS
1438,46,647737.0,CONNECTINGEUROPE
1439,124,647755.0,DYNPOR
1440,36,647769.0,RSM
1441,24,647771.0,DIVI
1442,10,647782.0,SalThApp
1443,48,647783.0,A-DIET
1444,20,647784.0,Chap4Resp
1445,32,647787.0,LocalAdaptation
1446,8,647812.0,UQMSI
1447,16,647835.0,EUDEMOS
1448,38,647839.0,BlackHoleMaps
1449,12,647844.0,STEMMING-FROM-NERVE
1450,22,647849.0,RINGE3
1451,84,647850.0,OCTAVE
1452,14,647857.0,SENSOILS
1453,16,647858.0,GENESIS
1454,6,647860.0,LIFECOURSE
1455,24,647863.0,COMIET
1456,18,647870.0,SOWELL
1457,10,647888.0,iPROTECTION
1458,18,647893.0,CCT
1459,10,647895.0,gluactive
1460,22,647900.0,DROSADAPTATION
1461,36,647901.0,QnanoMECA
1462,80,647905.0,QUTE
1463,68,647910.0,KINSHIP
1464,16,647916.0,CODOVIREVOL
1465,24,647917.0,ULT-NEMS
1466,8,647928.0,MIMESIS
1467,26,647938.0,LEGO
1468,116,647939.0,CosmicDust
1469,12,647943.0,JCR
1470,42,647954.0,Code4Memory
1471,34,647963.0,HYP
1472,50,647969.0,ENERCAPSULE
1473,16,647971.0,XChromosome
1474,10,647973.0,Drug-Seq
1475,68,647981.0,3DSPIN
1476,8,647989.0,Brain circRNAs
1477,74,647995.0,STRINGFLATION
1478,10,648001.0,EPAF
1479,26,648011.0,QuantumMagnonics
1480,42,648017.0,InvGroGra
1481,76,648026.0,BioAqua
1482,10,648030.0,chemREPEAT
1483,44,648032.0,DBA
1484,52,648038.0,LONGHEART
1485,12,648039.0,DUB-DECODE
1486,56,648050.0,THREEDCELLPHYSICS
1487,48,648055.0,WEIGHTANDVALUE
1488,16,648071.0,ProNANO
1489,14,648082.0,SCANS
1490,4,648084.0,CholangioConcept
1491,12,648115.0,DISABILITY
1492,16,648124.0,NANOBUBBLE
1493,46,648131.0,MMAF
1494,50,648132.0,ANT
1495,18,648135.0,MOSAIC
1496,8,648141.0,AdLibYeast
1497,24,648143.0,SpoKiGen
1498,10,648145.0,REGiREG
1499,28,648161.0,PHOROSOL
1500,38,648166.0,Phonton
1501,36,648176.0,WipeOutFear
1502,80,648179.0,ConTExt
1503,8,648201.0,CONCERT
1504,12,648228.0,BCELLMECHANICS
1505,2,648229.0,CNT-QUBIT
1506,42,648235.0,MITOsmORFs
1507,16,648236.0,EQuO
1508,64,648239.0,GLYCO-TOOLS
1509,36,648268.0,MYOP-PATH
1510,36,648274.0,RENOIR
1511,16,648276.0,AUTAR
1512,18,648283.0,GROWMOF
1513,46,648291.0,CLIMSEC
1514,76,648295.0,GraM3
1515,18,648298.0,9 SALT
1516,22,648304.0,GREENLIGHT_REDCAT
1517,46,648311.0,COMPROP
1518,14,648319.0,HyMAP
1519,38,648321.0,NOVEL
1520,66,648328.0,QUANTUMMETALINK
1521,6,648329.0,GRANT
1522,10,648330.0,TIAMO
1523,18,648364.0,resistance evolution
1524,64,648365.0,REPLICOLL
1525,70,648375.0,iNanoEOR
1526,22,648377.0,ReactiveFronts
1527,20,648379.0,SEED
1528,42,648381.0,FNPMLS
1529,170,648382.0,WILLOW
1530,82,648398.0,PERSISTDEBT
1531,12,648417.0,NOC2D
1532,2,648420.0,StressNetAdapt
1533,40,648427.0,NEGEVBYZ
1534,6,648428.0,PERIF
1535,10,648429.0,TRANSPOP
1536,8,648432.0,MEMBRANEFUSION
1537,62,648433.0,ICONICAL
1538,8,648440.0,EVOLHGT
1539,78,648454.0,SPIN-PORICS
1540,24,648455.0,IL7sigNETure
1541,22,648477.0,AnCon
1542,20,648480.0,METAWARE
1543,42,648489.0,ZF-MEL-CHEMBIO
1544,22,648496.0,MADE
1545,18,648498.0,OTTOCONFESSION
1546,116,648505.0,CSF
1547,70,648509.0,LaDIST
1548,18,648518.0,SUPERCELL
1549,6,648521.0,PanCaT
1550,90,648527.0,DISTRUCT
1551,76,648528.0,BrightSens
1552,22,648535.0,ArtEmpire
1553,64,648546.0,GRAPHICS
1554,22,648551.0,GRANN
1555,64,648558.0,STRIGES
1556,14,648575.0,LIVIN
1557,20,648580.0,OptnanoATcryo
1558,66,648589.0,SUPER-2D
1559,16,648604.0,IRIS
1560,88,648608.0,EXCHANGE
1561,42,648609.0,TWORAINS
1562,48,648610.0,Family Justice
1563,2,648613.0,QUMIN
1564,40,648615.0,VIBRA
1565,18,648617.0,AdaptoSCOPE
1566,304,648624.0,MEMOIRS
1567,58,648630.0,IQFT
1568,108,648635.0,RESCUE
1569,40,648661.0,MarineIce
1570,26,648666.0,COAT
1571,18,648667.0,PQC
1572,22,648670.0,SPICE
1573,126,648680.0,DARKHORIZONS
1574,64,648693.0,EVILTONGUE
1575,46,648701.0,AVS-ISS
1576,16,648709.0,Clock Mechanics
1577,22,648711.0,GAINBYSTRAIN
1578,38,648716.0,C9ND
1579,132,648718.0,ARTECHNE
1580,64,648723.0,NPTEV-TQP2020
1581,44,648763.0,INTERACT
1582,38,648765.0,StemNicheOnWaveCrest
1583,42,648766.0,Elephant Project
1584,8,648768.0,NEURIMMUNE
1585,16,648779.0,MaTissE
1586,124,648783.0,TOPOLOGICAL
1587,48,648785.0,BODY-UI
1588,24,648787.0,ALDof 2DTMDs
1589,36,648804.0,Cancer-Recurrence
1590,14,648810.0,Integrating Turkish
1591,24,648831.0,MyNano
1592,2,648833.0,POLITICALMIND
1593,22,648841.0,RATCHETCOG
1594,12,648842.0,Allelic Regulation
1595,26,648855.0,Ig-QPD
1596,32,648861.0,EVOMESODERM
1597,4,648871.0,PALEOCHAR
1598,14,648879.0,dynamicmodifications
1599,20,648889.0,IMMUNOBIOME
1600,6,648892.0,FAKIR
1601,12,648894.0,UNEXPECTED
1602,14,648898.0,DEPICODE
1603,50,648901.0,FOREMAT
1604,98,648909.0,LEXICAL
1605,58,648913.0,GAPS
1606,198,648916.0,EMBRYOandLATERHEALTH
1607,34,648925.0,BHIVE
1608,10,648927.0,HoloVision
1609,38,648932.0,corr-DFT
1610,18,648936.0,NANOPDICS
1611,8,648960.0,PlastiCell
1612,16,648963.0,EVOLPROOF
1613,26,648974.0,P-MEM-NMR
1614,34,648978.0,RENOS
1615,56,648982.0,STERCP
1616,10,648991.0,3MC
1617,28,649008.0,QLev4G
1618,10,649019.0,RNAEDIT
1619,32,649020.0,PAINSTRAT
1620,32,649021.0,BIOMENDELIAN
1621,10,649024.0,RegEvolve
1622,8,649030.0,DECOR
1623,2,649031.0,iMPACT
1624,64,649043.0,AI4REASON
1625,46,649053.0,BIZEB
1626,72,649081.0,MAGIC
1627,8,649082.0,BAS-SBBT
1628,18,649087.0,ASICA
1629,22,649101.0,UbiProPox
1630,12,649111.0,OlfSwitch
1631,8,649116.0,PROGSY
1632,16,649117.0,BRAINSTRUCT
1633,20,649124.0,Phosphoprocessors
1634,154,649186.0,ISIGrowth
1635,6,649189.0,InnoSI
1636,28,649255.0,GEMM
1637,18,649261.0,FIRSTRUN
1638,74,649263.0,MOVE
1639,54,649281.0,EUENGAGE
1640,72,649307.0,HERA JRP UP
1641,36,649323.0,3D Reloaded
1642,10,649342.0,EUFORIE
1643,52,649378.0,FIRES
1644,44,649395.0,NEGOTIATE
1645,32,649396.0,ADEMU
1646,2,649416.0,PARTISPACE
1647,28,649435.0,TransSOL
1648,10,649436.0,Re.Cri.Re.
1649,46,649439.0,FairTax
1650,146,649447.0,RE-InVEST
1651,34,649456.0,ENLIGHTEN
1652,4,649473.0,PROF-TRAC
1653,38,649484.0,TransCrisis
1654,20,649489.0,SOLIDUS
1655,58,649491.0,YMOBILITY
1656,4,649493.0,STEP
1657,20,649496.0,EXCEPT
1658,30,649532.0,EMU Choices (former EMU_SCEUS)
1659,60,649538.0,CATCH-EyoU
1660,66,649565.0,SPRINT
1661,14,649619.0,IN-BEE
1662,10,649621.0,GreenPlay
1663,2,649639.0,EnPC-INTRANS
1664,112,649656.0,RentalCal
1665,2,649660.0,Save at Work
1666,14,649673.0,EnerGAware
1667,14,649690.0,HERON
1668,8,649724.0,COMBI
1669,2,649733.0,STEP_BY_STEP
1670,8,649743.0,STORM
1671,42,649753.0,OrbEEt
1672,10,649770.0,TRIBE
